pitchid,pitcherid,yearid,height,ballSpeed,curve_X,curve_Z,releasePoint_X,releasePoint_Y,releasePoint_Z,ballSpin,type
5948,2,2,80,94.83257984,-1.133835277,1.995723272,-2.364775717,6.326123262,5.572555579,2218.451114,10
5949,5,2,72,89.13476084,-2.274901205,10.3187546,-1.247096558,6.032462841,5.911177233,2066.344269,10
5950,4,2,72,94.18501278,-6.706028613,7.219201049,-2.153169848,6.030581573,5.931519244,2248.264286,9
5951,5,2,72,86.87391131,-4.827361097,4.650201125,-1.110213497,6.07810531,6.22378674,1404.452317,7
5952,4,2,72,92.47813267,-5.197242437,9.247798188,-1.588998578,5.861605404,6.18750154,2352.091811,10
5953,5,2,72,91.79692287,-2.163326151,9.780871862,-1.098675863,6.178242867,6.01920846,1867.401677,10
5954,5,2,72,81.82541889,-5.393259189,6.225507399,-1.086943902,6.150702632,5.899430265,1124.988841,4
5955,4,2,72,93.13156639,-5.577709188,8.852368882,-1.646853693,6.414913168,6.172261384,2261.224383,10
5956,4,2,72,81.41458573,3.277735089,-3.986317072,-1.777898881,6.332284973,5.825950181,2367.082961,2
5957,2,2,80,93.67138533,-2.946854005,13.52934988,-2.276445115,6.103597453,5.990357388,2130.900709,10
5958,2,2,80,94.83317581,-3.918371741,9.905479757,-2.404151857,6.401235614,5.803967462,2232.692241,10
5959,5,2,72,70.83991531,4.054492684,-7.807629675,-1.385063223,6.204386961,5.850384965,2168.323213,2
5960,5,2,72,83.18738277,-6.888340214,2.352871932,-1.349583934,6.395702995,5.577840588,1194.25448,4
5961,5,2,72,89.95206825,-7.407626714,6.61887371,-1.184960149,6.417451558,5.946922455,1791.498374,9
5962,4,2,72,93.75844474,-3.23040919,11.61350329,-1.94082259,5.957400643,5.933187289,2232.941093,10
5963,4,2,72,89.4118224,2.114451316,4.535327287,-2.097853861,6.052597845,5.82542494,2393.928924,8
5964,3,2,77,86.08967751,4.226555696,6.914850442,4.239225763,6.248402404,6.446911089,2117.75916,10
5965,5,2,72,86.29758623,-0.326983162,5.447667776,-0.939911253,5.792342243,6.142792325,899.7277925,7
5966,1,2,76,83.46666084,-6.025079239,2.277294891,-2.156162569,5.892108362,6.344707354,2103.607984,9
5967,5,2,72,90.98149318,-8.101416506,7.210831085,-1.890564396,6.170526119,5.654782683,1917.275242,9
5968,2,2,80,96.60968515,-4.705188276,8.360107959,-1.557106058,6.262124073,5.776357079,2223.298313,9
5969,5,2,72,91.61822983,-3.023238639,9.339577698,-1.025874169,6.43212364,5.981988957,1905.951192,9
5970,5,2,72,92.29709923,-5.602045339,9.418486474,-1.613481625,6.293648516,5.753392044,1885.003025,10
5971,5,2,72,90.42598206,-7.435738112,7.544793477,-1.564633391,6.482834306,5.578089807,1952.921386,9
5972,1,2,76,77.52053381,7.400668005,-7.939316948,-2.640652385,6.136045743,6.065965579,3070.90357,2
5973,4,2,72,89.51151906,1.137246321,7.023755157,-1.964087416,5.940905126,6.013462938,2419.872669,8
5974,1,2,76,88.0427481,-6.523319881,3.522678685,-2.559875107,6.156606342,6.042451459,2345.536137,9
5975,1,2,76,87.29823998,-9.611848561,3.594215132,-2.013715377,6.09623847,6.522159444,2310.067435,9
5976,2,2,80,94.10403075,-6.831034778,3.114732942,-2.369264728,5.944292426,5.64198755,2125.655858,9
5977,4,2,72,94.19769909,-6.685432565,11.2458098,-1.885742993,6.328566068,5.936765153,2273.84619,9
5978,5,2,72,90.03200352,-8.869428847,5.516793404,-1.41657689,6.177895495,5.608241102,2022.851557,9
5979,5,2,72,90.7816273,-7.241904336,7.045448394,-1.470065308,6.424297312,5.853845933,1903.491093,9
5980,5,2,72,72.9341963,2.305945504,-13.17304253,-0.834985235,6.008530297,5.840269965,2146.981368,2
5981,2,2,80,93.62904575,-3.747071282,5.695498148,-2.131875835,6.154328549,5.627949143,1932.380836,9
5982,5,2,72,91.07927532,-9.428696452,9.40980623,-1.700351236,6.069547272,5.592833483,1963.335952,9
5983,5,2,72,72.37218449,1.780490198,-9.499620298,-1.397166198,5.86548236,5.876857299,2248.487214,2
5984,2,2,80,94.25692688,-5.650770923,7.515281828,-1.836537597,5.799209821,5.895615745,2221.915942,9
5985,5,2,72,91.56800793,-9.555536176,6.268978671,-1.193746302,6.076655062,5.819131414,1968.676853,9
5986,2,2,80,94.35063795,-3.252879992,7.573767788,-2.322968725,6.23291718,5.707395091,2253.877005,9
5987,5,2,72,82.54119962,-2.880341233,5.090459955,-1.46089707,6.393726111,5.810895525,1287.675566,4
5988,5,2,72,91.55001017,-2.151139715,12.10219891,-0.342693128,6.19140087,6.109804934,2088.739944,10
5989,1,2,76,88.01950856,-6.506525495,6.176606643,-2.307436392,6.369451908,6.374653087,2240.738821,9
5990,5,2,72,93.74453463,-0.630503963,8.321601384,-0.672482156,6.186075721,6.037916836,2066.961754,10
5991,5,2,72,91.35525826,-8.584815133,4.68873231,-1.955352643,6.437482685,5.530387121,2054.31797,9
5992,5,2,72,91.28858448,-8.249961893,8.558489379,-1.851807295,6.188436607,5.818452869,2054.969228,9
5993,5,2,72,71.30852131,5.284201396,-8.929892471,-1.43033959,6.372421423,5.662857152,2044.497794,2
5994,2,2,80,95.44267217,-4.462294235,7.331585725,-2.279207559,6.232180665,5.747277424,2243.131581,9
5995,4,2,72,86.7919801,-9.004403526,2.454048876,-2.254716399,6.0222525,5.577336482,1396.060943,4
5996,2,2,80,89.06682629,-9.933656496,6.332672832,-2.281313433,6.067356206,5.884512148,1570.259427,4
5997,5,2,72,90.26008599,-3.085338227,10.97438974,-0.961159566,6.337486302,6.012325881,1989.434301,10
5998,1,2,76,82.52832738,-6.210581094,0.615159699,-1.959487428,6.311179667,6.131215653,1438.265161,4
5999,4,2,72,95.59707806,-6.20672999,7.500199315,-1.908429958,5.58528045,5.994343402,2210.927513,9
6000,5,2,72,91.57069894,-3.290895523,9.051833262,-0.887363411,6.395306632,5.960883458,2029.18288,10
6001,5,2,72,91.68688387,-3.577837591,7.902172601,-1.382164247,6.155588615,5.923595266,1885.367121,10
6002,5,2,72,92.02791206,-2.310398437,8.046291199,-1.006716897,6.421801427,5.922328559,2028.268202,10
6003,1,2,76,77.24853773,7.893104569,-8.512210668,-2.035158691,6.361373311,6.139667021,3109.05465,2
6004,1,2,76,88.23806524,-9.577943613,1.969460378,-2.027285551,6.343863554,6.196409298,2239.611861,9
6005,4,2,72,86.96823883,-8.388902747,1.423989486,-2.384899585,6.555458163,5.699625541,1356.621151,4
6006,5,2,72,87.86989895,-2.193111167,7.126913484,-1.493191517,6.373402747,5.829582782,1929.516285,8
6007,1,2,76,87.77164581,-8.027861418,5.859201985,-2.279039612,6.35581368,6.135284341,2268.086517,10
6008,5,2,72,92.73918999,-5.913972323,5.122926944,-1.666940334,6.416723425,5.776489175,1975.492817,9
6009,2,2,80,93.67292236,-2.449982686,8.045795343,-1.874085451,6.113126455,6.062499599,2220.695963,10
6010,5,2,72,91.42307772,-3.505259392,10.1900345,-1.071607206,6.183149977,5.957004386,2020.987411,10
6011,5,2,72,88.51634498,1.203861743,3.459761943,-1.648896633,6.169825635,5.533537541,2038.145591,8
6012,2,2,80,80.7816068,6.915975745,-6.816037339,-2.210277902,6.203482066,5.865531412,2871.111118,2
6013,5,2,72,90.87637166,-6.755449733,6.595081141,-1.169438248,6.367040369,5.721876131,1923.764867,9
6014,2,2,80,81.78195514,5.490078102,-3.507988076,-2.218062766,5.92420783,5.792560777,2388.871092,2
6015,1,2,76,88.36840342,-9.338154595,2.966024027,-1.72118496,6.357724714,6.521575843,2203.594011,9
6016,4,2,72,93.65064621,-3.562329637,10.39226038,-1.996417258,6.154931195,5.876020942,2221.682276,10
6017,1,2,76,80.67475148,-3.61280241,-0.262296078,-2.027660582,6.444828793,6.286491757,1472.542577,4
6018,5,2,72,82.70109462,-4.929198302,6.411284991,-1.015500938,5.819339874,5.888131567,1158.188961,4
6019,2,2,80,85.76298999,-6.445670995,1.685480138,-2.316258055,5.960156383,5.901556994,1786.353568,4
6020,5,2,72,74.83481668,4.676019955,-5.96590395,-1.47753426,6.191348129,5.945002923,2241.372642,2
6021,5,2,72,84.37236689,-2.10647364,1.587861594,-1.132652508,6.094884409,5.914310432,834.7664481,7
6022,2,2,80,79.18279214,9.1452775,-5.264689869,-2.557556755,5.835659816,5.420132642,2487.78296,2
6023,5,2,72,91.03272557,-4.488595577,11.51151263,-0.988400287,6.31661516,6.001346154,1962.475074,10
6024,5,2,72,73.2119795,4.034121971,-8.97735215,-1.277471339,6.400359829,6.017812772,2255.641399,2
6025,5,2,72,84.53105943,-1.313981128,2.897308717,-1.008777768,6.270317883,6.000286598,1100.168824,7
6026,5,2,72,79.44934349,2.314853512,-2.754100102,-1.366685768,6.285447336,5.669999541,2469.345282,3
6027,5,2,72,83.99782332,-4.736265248,8.48158449,-1.192950266,6.146334187,5.981535815,1242.682198,4
6028,1,2,76,81.99477298,-5.049506187,-1.472276206,-1.877961345,6.449279249,6.377656649,1352.783786,4
6029,5,2,72,92.31801955,-6.505703709,6.091062151,-1.299501611,6.448202386,5.841456898,1903.303285,9
6030,2,2,80,77.43506859,6.908509502,-7.206697657,-2.275549742,5.965062076,5.566401075,2484.507975,2
6031,5,2,72,90.39421631,-5.299621382,7.283600502,-1.459591699,6.083642064,5.942566678,1795.283707,9
6032,2,2,80,93.1034705,-0.756070351,8.271804713,-2.357950807,6.161667641,5.952476626,2028.6588,10
6033,4,2,72,91.81000728,0.938264919,4.727658658,-2.20829298,6.172718485,5.935636897,2514.711363,8
6034,2,2,80,93.11820164,-6.47661529,5.528345382,-1.718886224,6.042044153,5.920672002,2210.568837,9
6035,5,2,72,91.36907395,-5.073905493,6.982944962,-1.77391513,6.105502348,5.774440783,2025.514027,9
6036,5,2,72,81.61329583,3.415025083,-5.562594273,-1.472330272,6.302449151,5.54749277,2403.598939,3
6037,5,2,72,91.26425208,-6.260761651,7.579211829,-1.501625285,6.178188552,5.638928386,2084.859903,9
6038,2,2,80,92.05422766,-2.642640713,8.659501761,-2.416398343,6.453962317,5.586649682,2385.722049,10
6039,5,2,72,90.50105771,-5.571706603,10.46215217,-1.801160576,5.945301206,5.95832445,2043.007325,10
6040,2,2,80,92.85216553,-1.480797428,7.481974898,-2.647977542,6.110869623,5.635191145,2225.350012,10
6041,5,2,72,71.90331811,3.689089913,-11.19775641,-1.728770528,6.53277658,5.704959489,2416.219669,2
6042,2,2,80,92.215592,-2.70471547,8.710732683,-2.657215713,6.259057885,5.762641864,2127.659608,10
6043,2,2,80,94.8176334,-5.799478305,10.54392293,-2.260304175,5.769889489,5.738600775,2223.938051,9
6044,1,2,76,88.85351444,-8.095168988,1.387267484,-2.112134077,5.995844969,6.069107701,2219.34788,9
6045,5,2,72,90.90525977,-4.909680223,9.025494744,-1.340309283,6.251945413,5.856807453,2084.86772,10
6046,4,2,72,92.77074424,-6.948750221,8.920337421,-1.70280087,6.055968553,6.122258694,2169.00013,10
6047,5,2,72,92.74547234,-1.853837597,10.56311911,-0.833441476,6.13626087,5.884085809,1957.475844,10
6048,5,2,72,72.64918114,2.679007839,-8.685759376,-1.201240928,5.883186013,5.849875834,2054.158584,2
6049,5,2,72,70.84641918,6.469882677,-5.9538277,-1.37381939,6.112389257,5.93901857,2058.859364,2
6050,2,2,80,83.58294941,-2.51094249,3.883606332,-2.409207355,6.303696433,5.836393168,1751.404165,4
6051,5,2,72,86.22985143,-3.662359962,1.285452359,-0.877121024,6.071226869,6.009130554,1253.538606,7
6052,5,2,72,88.9650131,-7.096489458,4.513987467,-1.865901536,5.959471832,5.540125657,1918.610438,9
6053,2,2,80,79.1553483,7.174457793,-8.708685236,-2.344195102,6.239716595,5.810095342,2845.295067,2
6054,5,2,72,90.34789819,-2.096450254,9.084828099,-1.022200799,5.982366389,5.912756829,1880.841278,10
6055,1,2,76,76.80177355,5.065457277,-4.673590098,-1.850891602,6.381394925,6.318183175,2888.090088,2
6056,2,2,80,93.14531252,-3.002809206,9.509464191,-2.599221366,6.026516555,5.885546295,2170.432016,10
6057,1,2,76,89.64663554,-9.144595869,2.587440801,-1.91790201,5.931148934,6.218924466,2283.514199,9
6058,5,2,72,73.08752705,3.769513112,-6.054724723,-1.35090447,6.261235659,5.9123247,2107.133271,2
6059,5,2,72,90.25022374,-8.13283023,6.573652412,-0.956515195,6.344223894,5.71926807,1844.567871,9
6060,2,2,80,87.01901328,-4.339449736,3.608355615,-2.487117415,6.596655374,5.609115939,1511.914215,4
6061,2,2,80,81.53652458,7.095568296,-3.373681055,-2.07525855,6.237677154,5.979051714,2638.596348,2
6062,5,2,72,84.94369103,-7.213681945,0.996625147,-1.103343355,6.032505513,5.811298951,1299.021628,7
6063,5,2,72,89.32368599,-7.533212937,6.570795701,-1.834981228,6.0940817,5.662855848,2076.399042,9
6064,2,2,80,88.27625771,-5.294823099,0.53597556,-2.423385786,6.240676356,5.761496646,1750.969127,4
6065,5,2,72,85.09194628,1.10509394,2.693050246,-0.823867895,6.163639707,6.145743723,1045.281471,7
6066,5,2,72,90.21714104,-6.66114612,5.396218407,-1.784373086,6.296096714,5.698148288,1808.010534,9
6067,1,2,76,92.8265569,-5.945498935,7.393097298,-1.385043884,6.235688347,6.544682395,2312.698104,10
6068,1,2,76,75.83297074,6.794658469,-6.89566707,-2.147404128,6.125593527,6.579342993,2884.85173,2
6069,5,2,72,90.43401458,-2.149139281,7.346989254,-0.668306535,6.432019882,6.037704594,1892.341003,10
6070,5,2,72,81.93602968,-4.718380133,5.864123092,-1.274759885,6.111251489,5.738857072,1263.675222,4
6071,5,2,72,83.51858195,-1.622775389,3.790553346,-1.394090759,6.465187258,5.775155121,1575.786923,3
6072,5,2,72,89.9757924,-8.4391035,8.204055317,-1.43183204,6.183831313,5.816359958,1716.237776,9
6073,2,2,80,95.08195,-7.929775266,9.512061181,-2.498137255,6.337880821,5.788907551,2361.966034,9
6074,5,2,72,91.43664917,-5.668136239,6.196975846,-1.236926189,6.109994224,5.781855949,1859.335883,9
6075,2,2,80,96.218643,0.266767589,8.586172435,-2.321146378,6.113227874,6.02054244,2453.830882,10
6076,2,2,80,95.85614178,-0.883831584,11.90511438,-2.207449137,6.542354444,6.011998147,2329.161938,10
6077,2,2,80,76.1533524,8.789654874,-9.874616559,-2.17182639,6.306375022,5.722039937,2737.680963,2
6078,4,2,72,89.94999263,2.570725061,6.411924532,-2.15868503,6.222649999,5.904183719,2443.772233,8
6079,2,2,80,76.81230352,5.630306672,-8.306364472,-2.38001717,6.115246916,6.000902404,2553.385378,2
6080,2,2,80,94.96304298,0.071623243,9.4599385,-2.129564707,6.483507028,6.065117061,2126.497904,10
6081,5,2,72,93.90624207,-7.896755577,3.463739775,-1.264415514,6.424818425,5.676440673,1834.831275,9
6082,2,2,80,96.10765382,-6.457111556,6.81878217,-1.672030976,6.447341464,5.865737226,2296.033821,9
6083,5,2,72,91.44151152,-2.588433918,9.284826811,-1.628939245,6.079486053,5.94365914,1956.528829,10
6084,5,2,72,91.7886824,-2.827598606,6.981589904,-1.352762168,6.004005577,5.955101636,1967.820105,10
6085,5,2,72,91.5522574,-5.265220437,8.88018339,-1.725781122,6.145023497,5.860029598,1923.134636,9
6086,2,2,80,90.70742088,-7.799789519,8.438173456,-2.416594585,6.169246063,5.738543781,2079.026076,9
6087,1,2,76,77.09318981,5.015487416,-7.618944891,-1.433385678,6.287780123,6.48809726,2764.519513,2
6088,1,2,76,88.88757688,-6.9739522,1.804930783,-1.859098699,6.222159999,6.078896281,2395.773554,9
6089,4,2,72,82.24815149,5.408264634,-2.225515887,-1.93448843,6.131534236,5.863357285,2680.96897,2
6090,4,2,72,81.61507634,3.534472369,-2.705593256,-1.882744457,6.391533873,5.782261707,2583.028105,2
6091,5,2,72,83.70485615,-2.96465228,-0.28523562,-1.067554861,6.610200904,5.8173797,1018.227764,7
6092,5,2,72,80.92395977,-3.332895212,2.836320139,-1.407801435,5.733930453,5.671466689,1146.749755,4
6093,5,2,72,72.1940551,0.558014459,-9.715635338,-1.326005433,6.311281905,5.945384377,2081.89743,2
6094,5,2,72,89.83760255,-7.807146063,5.544211946,-1.707652387,6.326308494,5.71192737,1970.441871,9
6095,5,2,72,90.80710733,-3.665358195,11.03232681,-1.301901795,6.310385021,6.003835787,1913.793277,10
6096,5,2,72,81.13586962,-5.0764976,4.63529724,-1.233384034,6.162911872,5.951581099,1167.37042,4
6097,4,2,72,90.64654944,0.930293885,6.687683167,-1.92436215,6.107176524,5.880298325,2311.22796,8
6098,5,2,72,91.29894666,-8.775160517,8.307548527,-1.277804644,6.244900177,5.820862368,1856.99905,9
6099,5,2,72,91.9562205,-3.626572073,9.707700759,-0.948342252,6.118074248,6.084082062,1880.588558,10
6100,5,2,72,89.20144006,-5.451541021,5.682524578,-1.956207519,6.044666586,5.861243327,2041.253224,9
6101,4,2,72,82.69678015,2.529933064,-3.326126999,-1.985302832,6.478300204,5.974655781,2644.680443,2
6102,1,2,76,76.18676627,5.227892075,-5.623764126,-1.78667217,6.249113174,6.441098109,2910.525417,2
6103,5,2,72,86.39300523,2.464339867,1.676086851,-1.356117036,6.012479645,5.89856031,1900.937458,3
6104,2,2,80,84.98140304,-3.404730422,1.3647583,-2.364246438,6.096458807,5.648822245,1479.953686,4
6105,5,2,72,92.05513776,-7.041561821,5.630364133,-1.75400953,6.226604747,5.802109001,1968.174423,9
6106,4,2,72,94.08035549,-4.86730591,11.27426095,-2.075863883,6.312746409,5.965366333,2272.460823,10
6107,4,2,72,92.65380064,-7.791150475,10.15065192,-1.968092594,6.355825782,5.887674459,2410.847967,10
6108,5,2,72,91.53782448,-8.539849647,6.164102133,-1.544314395,6.188217964,5.655010037,1926.618458,9
6109,2,2,80,77.17969656,8.372996035,-6.463577513,-2.441644377,6.051600989,5.699560025,2316.245761,2
6110,5,2,72,90.55082424,-6.798542114,8.425817431,-1.779973648,5.80009669,5.787723491,2090.605136,9
6111,5,2,72,90.00842829,-4.670939021,8.989796695,-1.364766921,5.949778519,5.921517648,1836.802486,10
6112,5,2,72,73.69518423,7.086238624,-9.009371976,-1.394390809,6.028210995,5.892502236,2267.072702,2
6113,5,2,72,84.63749781,-2.912772283,1.376409604,-1.097644746,6.181276772,5.946246709,1165.114003,7
6114,5,2,72,83.22306806,1.479036879,-4.2183801,-1.218560479,6.108592708,5.821096954,1876.440081,3
6115,5,2,72,85.93538713,2.27806124,1.641788376,-1.452646121,6.412418029,5.633976427,2255.137912,3
6116,4,2,72,95.27836362,-6.425941394,8.243372257,-2.132805892,6.588388253,5.817029596,2418.44234,9
6117,5,2,72,92.40199546,-1.251755267,9.569678412,-1.137473951,6.41222066,5.865120019,2028.456756,10
6118,5,2,72,90.93349498,-5.241138963,9.159127858,-1.575475518,6.110968674,5.846658475,2066.393517,9
6119,5,2,72,90.31796458,-2.669714924,7.920233564,-1.251222811,6.092008314,6.049454212,1969.153914,10
6120,4,2,72,94.85274539,-10.5095276,7.412009338,-1.911081449,6.236255778,5.908600004,2362.384202,9
6121,1,2,76,80.95783945,-6.799249523,0.454943082,-1.883232964,6.644404948,6.398783711,1619.41017,4
6122,4,2,72,94.06422903,-8.222492115,10.3386186,-2.184776163,6.06182091,5.904616033,2307.195671,9
6123,2,2,80,90.4841152,-7.948076572,0.913386948,-2.547326879,6.267486516,5.630308119,1662.960004,4
6124,1,2,76,86.02428886,-6.646896534,3.831873438,-2.175237799,5.960030421,6.175601015,2153.002035,9
6125,5,2,72,90.53995741,-2.209090255,7.612189785,-0.773732349,6.050882004,6.085132994,1900.754885,10
6126,5,2,72,89.6142356,-8.320598327,8.814554319,-2.021570261,6.009252281,5.61407403,1947.485049,9
6127,5,2,72,93.10271503,-6.083347567,9.197320407,-1.394257913,6.306050125,5.859663983,2010.213057,10
6128,1,2,76,81.17476567,-7.277992242,-0.831944034,-2.158746217,6.280552202,6.123780818,1511.308423,4
6129,2,2,80,94.24163538,0.154234885,7.765056439,-2.549870219,6.21876275,5.943927013,2205.777481,10
6130,4,2,72,94.19599398,-6.150906328,9.337610064,-2.109890853,6.302287368,6.017699386,2294.67363,9
6131,5,2,72,86.20051265,-3.442557632,0.669141199,-0.955695594,6.61654654,5.918297007,761.7237709,7
6132,2,2,80,94.90629886,-0.545562431,9.609263594,-2.685626885,6.172790826,5.819586912,2197.472081,10
6133,2,2,80,78.58445209,6.88599968,-10.50542873,-1.820253137,6.211539533,5.910586841,2711.249993,2
6134,5,2,72,83.944809,-3.131805197,2.988021674,-0.779529613,6.181690664,6.115883157,855.7765177,7
6135,5,2,72,91.25137203,-6.192820612,5.638699284,-1.919912255,5.858591618,5.63584408,1837.739127,9
6136,1,2,76,88.27422814,-7.823689388,4.833755717,-1.849396482,6.125476497,6.285994961,2164.411825,9
6137,5,2,72,81.31763811,-0.22866133,4.441427515,-1.658399055,6.245986356,5.83794751,1217.000454,4
6138,1,2,76,81.44644868,-6.974483535,3.036244029,-1.845959309,6.282025677,6.263850061,1198.149083,4
6139,5,2,72,83.25734748,-4.843880036,5.886973573,-1.245529455,6.150049425,5.983064766,1119.167777,4
6140,2,2,80,93.11463833,-8.478494245,6.915395257,-2.711908822,6.180210644,5.723709545,2267.228127,9
6141,5,2,72,90.44332777,-5.600514085,11.15388069,-1.188121029,5.95155987,6.028823305,1972.707142,9
6142,5,2,72,84.34010557,-4.472023392,-0.435618919,-0.909458665,6.373611868,6.039308468,1200.527286,7
6143,5,2,72,84.82465996,-1.855110798,2.779191889,-0.935622521,6.335999771,5.871403135,837.8662484,7
